network_type,sim_run,round,reach,forwarding_rate,mcr,false_reach_count,average_reputation
barabasi_albert,33,158,0.94,0.2872340425531915,0.0,0,3.1043415031219963
barabasi_albert,33,159,0.91,0.2087912087912088,0.0,0,3.199341503121996
barabasi_albert,33,160,0.99,0.40404040404040403,0.40404040404040403,99,3.199341503121996
barabasi_albert,33,161,0.86,0.18604651162790697,0.0,0,3.284341503121997
barabasi_albert,33,162,0.91,0.23076923076923078,0.23076923076923078,91,3.284341503121997
barabasi_albert,33,163,0.91,0.2087912087912088,0.2087912087912088,91,3.284341503121997
barabasi_albert,33,164,0.99,0.5151515151515151,0.0,0,3.284341503121997
barabasi_albert,33,165,1.0,0.66,0.66,100,3.284341503121997
barabasi_albert,33,166,0.99,0.3838383838383838,0.0,0,3.284341503121997
barabasi_albert,33,167,0.99,0.4444444444444444,0.0,0,3.284341503121997
barabasi_albert,33,168,0.97,0.32989690721649484,0.32989690721649484,97,3.0722463223436898
barabasi_albert,33,169,0.92,0.22826086956521738,0.0,0,3.0722463223436898
barabasi_albert,33,170,1.0,0.58,0.58,100,3.0722463223436898
barabasi_albert,33,171,0.97,0.32989690721649484,0.0,0,3.0722463223436898
barabasi_albert,33,172,0.92,0.22826086956521738,0.0,0,3.1772463223436898
barabasi_albert,33,173,0.99,0.45454545454545453,0.0,0,3.1772463223436898
barabasi_albert,33,174,0.97,0.29896907216494845,0.29896907216494845,97,3.1772463223436898
barabasi_albert,33,175,0.98,0.3163265306122449,0.0,0,3.3272463223436897
barabasi_albert,33,176,0.95,0.28421052631578947,0.0,0,3.45724632234369
barabasi_albert,33,177,0.97,0.31958762886597936,0.0,0,3.61224632234369
barabasi_albert,33,178,1.0,0.59,0.59,100,3.61224632234369
barabasi_albert,33,179,0.99,0.5151515151515151,0.5151515151515151,99,3.2131470593658777
barabasi_albert,33,180,0.99,0.45454545454545453,0.45454545454545453,99,3.2131470593658777
barabasi_albert,33,181,0.92,0.21739130434782608,0.0,0,3.2131470593658777
barabasi_albert,33,182,0.99,0.5151515151515151,0.5151515151515151,99,3.2131470593658777
barabasi_albert,33,183,0.92,0.22826086956521738,0.22826086956521738,92,3.089594074078738
barabasi_albert,33,184,0.96,0.2916666666666667,0.2916666666666667,96,3.089594074078738
barabasi_albert,33,185,0.91,0.2087912087912088,0.0,0,3.184594074078738
barabasi_albert,33,186,0.94,0.24468085106382978,0.0,0,3.2945940740787383
barabasi_albert,33,187,0.96,0.28125,0.0,0,3.2945940740787383
barabasi_albert,33,188,0.91,0.2087912087912088,0.0,0,3.389594074078738
barabasi_albert,33,189,0.99,0.5252525252525253,0.5252525252525253,99,3.389594074078738
barabasi_albert,33,190,0.92,0.21739130434782608,0.0,0,3.489594074078738
barabasi_albert,33,191,0.99,0.5050505050505051,0.5050505050505051,99,3.1332404861370473
barabasi_albert,33,192,0.98,0.30612244897959184,0.0,0,3.2782404861370473
barabasi_albert,33,193,1.0,0.5,0.5,100,3.2782404861370473
barabasi_albert,33,194,0.97,0.29896907216494845,0.0,0,3.2782404861370473
barabasi_albert,33,195,0.99,0.41414141414141414,0.0,0,3.2782404861370473
barabasi_albert,33,196,0.99,0.5050505050505051,0.0,0,3.2782404861370473
barabasi_albert,33,197,1.0,0.49,0.0,0,3.5082404861370473
barabasi_albert,33,198,1.0,0.53,0.0,0,3.7482404861370475
barabasi_albert,33,199,0.91,0.2087912087912088,0.0,0,3.7482404861370475
barabasi_albert,33,200,0.96,0.2916666666666667,0.0,0,3.8832404861370473
barabasi_albert,33,201,0.97,0.3402061855670103,0.3402061855670103,97,3.7106348023538516
barabasi_albert,33,202,0.92,0.21739130434782608,0.0,0,3.8106348023538517
barabasi_albert,33,203,1.0,0.46,0.46,100,3.8106348023538517
barabasi_albert,33,204,0.92,0.21739130434782608,0.21739130434782608,92,3.8106348023538517
barabasi_albert,33,205,0.99,0.41414141414141414,0.41414141414141414,99,3.8106348023538517
barabasi_albert,33,206,0.99,0.3333333333333333,0.3333333333333333,99,3.5618361356994006
barabasi_albert,33,207,0.98,0.47959183673469385,0.0,0,3.7768361356994005
barabasi_albert,33,208,0.99,0.42424242424242425,0.0,0,3.7768361356994005
barabasi_albert,33,209,0.99,0.494949494949495,0.0,0,3.7768361356994005
barabasi_albert,33,210,0.99,0.5252525252525253,0.0,0,3.7768361356994005
barabasi_albert,33,211,0.95,0.2736842105263158,0.2736842105263158,95,3.593382229958444
barabasi_albert,33,212,0.99,0.41414141414141414,0.0,0,3.593382229958444
barabasi_albert,33,213,1.0,0.66,0.0,0,3.593382229958444
barabasi_albert,33,214,0.91,0.2087912087912088,0.2087912087912088,91,3.593382229958444
barabasi_albert,33,215,0.99,0.42424242424242425,0.0,0,3.593382229958444
barabasi_albert,33,216,1.0,0.55,0.0,0,3.593382229958444
barabasi_albert,33,217,0.99,0.3333333333333333,0.0,0,3.593382229958444
barabasi_albert,33,218,0.96,0.28125,0.0,0,3.593382229958444
barabasi_albert,33,219,0.99,0.5151515151515151,0.5151515151515151,99,3.593382229958444
barabasi_albert,33,220,1.0,0.5,0.0,0,3.593382229958444
barabasi_albert,33,221,0.97,0.31958762886597936,0.31958762886597936,97,3.593382229958444
barabasi_albert,33,222,0.97,0.3402061855670103,0.3402061855670103,97,3.4201771200127746
barabasi_albert,33,223,0.91,0.2087912087912088,0.0,0,3.5151771200127744
barabasi_albert,33,224,0.99,0.42424242424242425,0.42424242424242425,99,3.2229933330247076
barabasi_albert,33,225,1.0,0.6,0.6,100,3.2229933330247076
barabasi_albert,33,226,0.92,0.22826086956521738,0.22826086956521738,92,3.2229933330247076
barabasi_albert,33,227,0.96,0.28125,0.28125,96,3.2229933330247076
barabasi_albert,33,228,1.0,0.45,0.0,0,3.432993333024707
barabasi_albert,33,229,0.96,0.2916666666666667,0.0,0,3.567993333024707
barabasi_albert,33,230,0.99,0.40404040404040403,0.0,0,3.567993333024707
barabasi_albert,33,231,0.96,0.2916666666666667,0.2916666666666667,96,3.3797968399404925
barabasi_albert,33,232,0.96,0.2916666666666667,0.2916666666666667,96,3.3797968399404925
barabasi_albert,33,233,0.99,0.47474747474747475,0.0,0,3.3797968399404925
barabasi_albert,33,234,1.0,0.59,0.0,0,3.6497968399404925
barabasi_albert,33,235,0.99,0.45454545454545453,0.45454545454545453,99,3.6497968399404925
barabasi_albert,33,236,0.97,0.29896907216494845,0.29896907216494845,97,3.6497968399404925
barabasi_albert,33,237,0.95,0.2631578947368421,0.0,0,3.6497968399404925
barabasi_albert,33,238,0.95,0.2631578947368421,0.2631578947368421,95,3.6497968399404925
barabasi_albert,33,239,0.91,0.2087912087912088,0.0,0,3.744796839940492
barabasi_albert,33,240,0.96,0.28125,0.28125,96,3.744796839940492
barabasi_albert,33,241,0.96,0.2916666666666667,0.2916666666666667,96,3.744796839940492
barabasi_albert,33,242,0.95,0.2631578947368421,0.0,0,3.744796839940492
barabasi_albert,33,243,1.0,0.56,0.56,100,3.744796839940492
barabasi_albert,33,244,0.93,0.24731182795698925,0.0,0,3.8647968399404924
barabasi_albert,33,245,0.99,0.3838383838383838,0.0,0,4.039796839940492
barabasi_albert,33,246,1.0,0.46,0.0,0,4.254796839940493
barabasi_albert,33,247,0.99,0.5252525252525253,0.0,0,4.254796839940493
barabasi_albert,33,248,0.98,0.5,0.5,98,3.9356122678187133
barabasi_albert,33,249,0.93,0.24731182795698925,0.24731182795698925,93,3.812978258693995
barabasi_albert,33,250,1.0,0.61,0.61,100,3.812978258693995
barabasi_albert,34,1,0.83,0.10843373493975904,0.0,0,0.0738484128417517
barabasi_albert,34,2,0.92,0.1956521739130435,0.0,0,0.0738484128417517
barabasi_albert,34,3,0.98,0.22448979591836735,0.22448979591836735,98,0.02817213998192504
barabasi_albert,34,4,0.99,0.5454545454545454,0.0,0,0.278172139981925
barabasi_albert,34,5,0.83,0.14457831325301204,0.14457831325301204,83,0.24860879287253743
barabasi_albert,34,6,0.99,0.36363636363636365,0.0,0,0.4286087928725375
barabasi_albert,34,7,1.0,0.59,0.59,100,0.4286087928725375
barabasi_albert,34,8,0.71,0.11267605633802817,0.0,0,0.46860879287253754
barabasi_albert,34,9,1.0,0.61,0.0,0,0.7586087928725376
barabasi_albert,34,10,0.98,0.20408163265306123,0.20408163265306123,98,0.6945521810750998
barabasi_albert,34,11,1.0,0.64,0.0,0,0.6945521810750998
barabasi_albert,34,12,0.99,0.48484848484848486,0.0,0,0.6945521810750998
barabasi_albert,34,13,0.87,0.12643678160919541,0.0,0,0.7545521810750999
barabasi_albert,34,14,0.77,0.14285714285714285,0.0,0,0.8095521810751
barabasi_albert,34,15,0.83,0.1686746987951807,0.1686746987951807,83,0.8095521810751
barabasi_albert,34,16,0.85,0.10588235294117647,0.0,0,0.8095521810751
barabasi_albert,34,17,1.0,0.62,0.0,0,1.0995521810750999
barabasi_albert,34,18,0.98,0.29591836734693877,0.0,0,1.0995521810750999
barabasi_albert,34,19,0.86,0.18604651162790697,0.0,0,1.1745521810750996
barabasi_albert,34,20,0.98,0.5204081632653061,0.5204081632653061,98,1.1745521810750996
barabasi_albert,34,21,0.99,0.2828282828282828,0.2828282828282828,99,1.047882468667486
barabasi_albert,34,22,0.98,0.3877551020408163,0.3877551020408163,98,0.8807031416923179
barabasi_albert,34,23,0.93,0.23655913978494625,0.0,0,0.975703141692318
barabasi_albert,34,24,0.98,0.41836734693877553,0.0,0,0.975703141692318
barabasi_albert,34,25,0.82,0.0975609756097561,0.0975609756097561,82,0.9510581548134442
barabasi_albert,34,26,0.99,0.3434343434343434,0.0,0,0.9510581548134442
barabasi_albert,34,27,0.82,0.0975609756097561,0.0975609756097561,82,0.9306401185420999
barabasi_albert,34,28,0.91,0.14285714285714285,0.14285714285714285,91,0.9306401185420999
barabasi_albert,34,29,0.99,0.6363636363636364,0.0,0,0.9306401185420999
barabasi_albert,34,30,0.93,0.16129032258064516,0.0,0,0.9306401185420999
